Date,Feedback,Department,Category,,
2019,I enrolled here at AMA OEd because it is more convenient in my part. I am a type of student that likes to do my studies privately. I know AMA OEd can be a great factor in achieving my dreams in life.,All Units,Why did you enroll,,
2019,BECAUSE I WANTED TO GET A DEGREE THAT I DREAMED TO ACHIEVE,All Units,Why did you enroll,,
2019,I enrolled because I preferred to study at home than go to regular school everyday.,All Units,Why did you enroll,,
2019,I enrolled in AMA OEd because it is the only school which offered fully online courses that allow me to finish my studies while managing my business,All Units,Why did you enroll,,
2019,I want to finish my MBA to help me fulfill my career goals. AMA is very flexible. I work full time and I have a part-time job that makes it hard for me to enroll in traditional universities.,All Units,Why did you enroll,,
2019,"Because its very accessible, i can study anytime and regarding to the tuition fee its very affordable.and its so easy for me to study while im working fulltime in abroad.",All Units,Why did you enroll,,
2019,"My family is not that really well-off. I am the only son of a widow who is already a senior citizen. Paying for our expenses such as my tuition fee is beyond her. So, even though I study in a state university, my school expenses is still too much for her to provide. I had to work and now that I am working, I am able to provide for my family which stabilized our financial situation. But, I still wanted to finish my studies. And, so, to be able to study while working, I chose to enroll in AMA OEd.",All Units,Why did you enroll,,
2019,I chose amaoed because at any time I could study.,All Units,Why did you enroll,,
2019,"Because of its convenience. I can study anytime, anywhere while being a full time quality analyst as well.",All Units,Why did you enroll,,
2019,to pursue college education while working,All Units,Why did you enroll,,
2019,I just saw this AMAOEd at one of my friends wall and saw him that he already graduated college thru AMAOEd while having his work abroad. So me as a full time mom and a businesswoman at the same time i jump into conclusion that it is the one that fits for me my dream of finishing my studies and getting a degree without compromising my duty as a mom and wife and most especially without compromising my business.,All Units,Why did you enroll,,
2019,"This is my third (3rd) academic year of studying at home. I like the independence given upon students enrolled of the program. I really prefer studying material alone. AMA OEd is flexible, affordable and credible for higher eduation, so I decided to enroll.",All Units,Why did you enroll,,
2019,"I enroll AMA OEd because i am already out of school youth and in online i have freedom when and where i start my class and i want to have a degree. And i believe in the saying that "" it's better late than never""",All Units,Why did you enroll,,
2019,To get a bachelor's degree,All Units,Why did you enroll,,
2019,"I enrolled AMA OEd because i want to achieved college degree. I thought is impossible for me to finish my study, but AMA OEd give me a sunshine in my life to pursue my dream. As a mom I need to provide first the need of my daughter and i don't have option to continue my study,because of the financial issues. If i stop and go to school who will be able to provide our needs of my daughter. Thankful for AMA OEd you brought hope in my life to push my dream and gain more knowledge as my tools in future.",All Units,Why did you enroll,,
2019,its the easiest way to have a degree while im working.,All Units,Why did you enroll,,
2019,because this is the most flexible online education i have known,All Units,Why did you enroll,,
2019,I had to transfer to AMA Oed because I needed to go with my family abroad. The price of university abroad is expensive and through AMA Oed I get to study.,All Units,Why did you enroll,,
2019,To have a degree,All Units,Why did you enroll,,
2019,"Everyone's dream is to finish college and get a good or high paying job thereafter. After finishing my Associate course, I immidiately find a job to help my parents. Finding job is not easy specially if you don't have any degree. Good thing AMA University opened full online education that caters individuals who are unable to finish their studies due to work priorities. With AMA OEd, it won't just help me gain knowledge I needed but it will help me as well on my professional and career goals. While enrolled with AMA, I got a chance to get promoted fom Customer Support Representative to a Supervisor post. All I need now is a diploma that will help strengthen my credibility in the workforce.",All Units,Why did you enroll,,
2019,To study while working and to protect myself from unsolicited topics.,All Units,Why did you enroll,,
2019,I want to finish my Bachelor's Degree.,All Units,Why did you enroll,,
